,content,data,like,place,tags
55,자몽에이드 🦊포니벨라 자몽에이드는인정인정받은 맛이예요 🍊#자몽에이드맛집 꾹 👉..#예카#자몽에이드#유자몽에이드#야외카페#포니벨라#아이들과가볼만한곳#데이트코스#천안카페추천#천안카페#유량동카페#유량카페#샌드위치맛집#샌드위치#생과일주스#좋반#핫플#팔로우#핫플레이스 #맘카#케페추천#카페투어#신부동카페#충남여행#태조산카페,2021-06-15,0,,"['#자몽에이드맛집', '#예카', '#자몽에이드', '#유자몽에이드', '#야외카페', '#포니벨라', '#아이들과가볼만한곳', '#데이트코스', '#천안카페추천', '#천안카페', '#유량동카페', '#유량카페', '#샌드위치맛집', '#샌드위치', '#생과일주스', '#좋반', '#핫플', '#팔로우', '#핫플레이스', '#맘카', '#케페추천', '#카페투어', '#신부동카페', '#충남여행', '#태조산카페']"
56,오늘의 기분은 행복(*˘︶˘*).｡.:*♡,2021-06-15,0,국립세종수목원,[]
57,📸,2021-06-15,0,아그로랜드 태신목장,[]
58,스팟💛#백제문화단지#충남여행#인생샷#포토존#행복#사랑#대구맛집#부산맛집#대전맛집#음식스타그램#푸드스타그램#먹스타그램#맛스타그램#일상#소통#선팔#맞팔#팔로우미#인친#좋아요#팔로우#오오티디#ootd#좋반,2021-06-15,0,,"['#백제문화단지', '#충남여행', '#인생샷', '#포토존', '#행복', '#사랑', '#대구맛집', '#부산맛집', '#대전맛집', '#음식스타그램', '#푸드스타그램', '#먹스타그램', '#맛스타그램', '#일상', '#소통', '#선팔', '#맞팔', '#팔로우미', '#인친', '#좋아요', '#팔로우', '#오오티디', '#ootd', '#좋반']"
59,천일여행 3탄🤘가고싶었던곳 가서 행복했지🌿,2021-06-15,0,,[]
60,"🔥업사이크로마뇽인🔥 그 신인류의 충격적 실체!!! 3박 4일 동안 한정판 ‘업사이크로마뇽인’이 되는 방법은,프로필 링크 접속 후 🔥업사이크로마뇽인🔥 클릭👆🏻#DIT #충남사회혁신센터#DIT_FESTA #중부농축산물류센터 #한정판 #업사이클링 #캠핑 #아웃도어 #가장빠르게친환경지역으로#충남사회혁신센터 #업사이클링 #캠핑파크 #아웃도어 #시공교육 #목공 #리노베이션 #리빌딩 #지역재생 #중부농축산물류센터 #재생건축 #DIY #대외활동 #이색캠프 #충남여행 #소통협력공간",2021-06-15,0,중부농축산물류센터,"['#DIT', '#충남사회혁신센터', '#DIT_FESTA', '#중부농축산물류센터', '#한정판', '#업사이클링', '#캠핑', '#아웃도어', '#가장빠르게친환경지역으로', '#충남사회혁신센터', '#업사이클링', '#캠핑파크', '#아웃도어', '#시공교육', '#목공', '#리노베이션', '#리빌딩', '#지역재생', '#중부농축산물류센터', '#재생건축', '#DIY', '#대외활동', '#이색캠프', '#충남여행', '#소통협력공간']"
61,"🔥업사이크로마뇽인🔥 그 신인류의 충격적 실체!!! 3박 4일 동안 한정판 ‘업사이크로마뇽인’이 되는 방법은,프로필 링크 접속 후 🔥업사이크로마뇽인🔥 클릭👆🏻#DIT #충남사회혁신센터#DIT_FESTA #중부농축산물류센터 #한정판 #업사이클링 #캠핑 #아웃도어 #가장빠르게친환경지역으로#충남사회혁신센터 #업사이클링 #캠핑파크 #아웃도어 #시공교육 #목공 #리노베이션 #리빌딩 #지역재생 #중부농축산물류센터 #재생건축 #DIY #대외활동 #이색캠프 #충남여행 #소통협력공간",2021-06-15,0,중부농축산물류센터,"['#DIT', '#충남사회혁신센터', '#DIT_FESTA', '#중부농축산물류센터', '#한정판', '#업사이클링', '#캠핑', '#아웃도어', '#가장빠르게친환경지역으로', '#충남사회혁신센터', '#업사이클링', '#캠핑파크', '#아웃도어', '#시공교육', '#목공', '#리노베이션', '#리빌딩', '#지역재생', '#중부농축산물류센터', '#재생건축', '#DIY', '#대외활동', '#이색캠프', '#충남여행', '#소통협력공간']"
62,.#유네스코세계유산 도시의 위엄가는길 내내 백제 이야기만 잔뜩 해줬는데구석기부터 근대사에 이르기까지어마어마한 역사가 담겨진 곳.여기에 우리의 컨텍스트도 한줄 더하기♡ #소윤재원픽 #공산성 #꽃팔찌 #unescoworldheritage #gongsanseongfortress #공주여행 #54개월 #6살아들 #아이와여행 #여행스타그램 #주말여행 #국내여행 #백제문화탐방 #충남여행 #공주시 #아이와가볼만한곳#공주가볼만한곳 #금강 #역사투어 #travelgram,2021-06-14,0,Gongju,"['#유네스코세계유산', '#소윤재원픽', '#공산성', '#꽃팔찌', '#unescoworldheritage', '#gongsanseongfortress', '#공주여행', '#54개월', '#6살아들', '#아이와여행', '#여행스타그램', '#주말여행', '#국내여행', '#백제문화탐방', '#충남여행', '#공주시', '#아이와가볼만한곳', '#공주가볼만한곳', '#금강', '#역사투어', '#travelgram']"
63,#7살#친구#눈빛교환#무슨이야기일까#행복한미소#미소#널바라보는나#유치원친구#공주 #공주스타그램 #공주스타그램9#공주한옥마을 #공주시 #공주여행 #충남여행 #아이랑여행,2021-06-08,0,공주한옥마을,"['#7살', '#친구', '#눈빛교환', '#무슨이야기일까', '#행복한미소', '#미소', '#널바라보는나', '#유치원친구', '#공주', '#공주스타그램', '#공주스타그램9', '#공주한옥마을', '#공주시', '#공주여행', '#충남여행', '#아이랑여행']"
64,.#Rami_Korea_Gongju🇰🇷#202105베프 👧🏻🤎👦🏻#JesseRami,2021-06-07,0,엔학고레,"['#Rami_Korea_Gongju🇰🇷', '#202105베프', '#JesseRami']"
65,#예쁜딸#누가꽃이게🌸 #7살딸#공주스타그램 #공주스타그램9#둔치공원 #공주시 #공주시여행 #충남여행,2021-06-05,0,,"['#예쁜딸', '#누가꽃이게🌸', '#7살딸', '#공주스타그램', '#공주스타그램9', '#둔치공원', '#공주시', '#공주시여행', '#충남여행']"
66,.#Rami_Korea_Buyeo🇰🇷#202105뭐든 무리하지 말고 나를 중심에 뒀음 한다는 말이 콕콕 박힌 날 🦁🧡#역시우린둘이서1닭을못하네#JesseRami,2021-05-31,0,시골통닭,"['#Rami_Korea_Buyeo🇰🇷', '#202105뭐든', '#역시우린둘이서1닭을못하네', '#JesseRami']"
67,"🔥업사이크로마뇽인🔥 그 신인류의 충격적 실체!!! 3박 4일 동안 한정판 ‘업사이크로마뇽인’이 되는 방법은,프로필 링크 접속 후 🔥업사이크로마뇽인🔥 클릭👆🏻#DIT #충남사회혁신센터#DIT_FESTA #중부농축산물류센터 #한정판 #업사이클링 #캠핑 #아웃도어 #가장빠르게친환경지역으로#충남사회혁신센터 #업사이클링 #캠핑파크 #아웃도어 #시공교육 #목공 #리노베이션 #리빌딩 #지역재생 #중부농축산물류센터 #재생건축 #DIY #대외활동 #이색캠프 #충남여행 #소통협력공간",2021-06-15,0,중부농축산물류센터,"['#DIT', '#충남사회혁신센터', '#DIT_FESTA', '#중부농축산물류센터', '#한정판', '#업사이클링', '#캠핑', '#아웃도어', '#가장빠르게친환경지역으로', '#충남사회혁신센터', '#업사이클링', '#캠핑파크', '#아웃도어', '#시공교육', '#목공', '#리노베이션', '#리빌딩', '#지역재생', '#중부농축산물류센터', '#재생건축', '#DIY', '#대외활동', '#이색캠프', '#충남여행', '#소통협력공간']"
68,"바닷길이 열리고 닫혀서 아무 때나 갈 수 없기에 더욱 가고 싶어지고, 밤에는 달과 함께 바다 위로 떠오른 #간월암 을 볼 수 있는 서산 #간월도 🌅찐일몰, 역시 #서해안 ✨ #서산여행",2021-06-15,0,간월도,"['#간월암', '#간월도', '#서해안', '#서산여행']"
69,#아그로랜드 #태신목장 -푸릇푸릇한 수레국화💙⠀사진 촬영할 수 있도록 길목마다 포토존이 있어요가이드라인 안으로 들어가지 않도록 해요🙋‍♂️⠀📍사진 속 장소🌼 태신목장 아그로랜드🗓 5월 말에 방문📸 sony a7m3 + sel24105g ...#아그로랜드태신목장 #당진여행 #여행코스 #당진여행코스 #수레국화 #파란꽃 #들판에서 #6월여행 #당진데이트 #꽃밭에서 #초여름날씨 #사진에진심인편 #sonykorea #a7m3 #a7iii #sel24105g #dangjin #agroland #목장 #충남당진 #충남가볼만한곳 #충남여행,2021-06-15,0,아그로랜드 태신목장,"['#아그로랜드', '#태신목장', '#아그로랜드태신목장', '#당진여행', '#여행코스', '#당진여행코스', '#수레국화', '#파란꽃', '#들판에서', '#6월여행', '#당진데이트', '#꽃밭에서', '#초여름날씨', '#사진에진심인편', '#sonykorea', '#a7m3', '#a7iii', '#sel24105g', '#dangjin', '#agroland', '#목장', '#충남당진', '#충남가볼만한곳', '#충남여행']"
70,개재미 눈 나 닮아가니..ㅋㅋㅋ 턱 괸 거 나보다 잘 어울리네 내 표정은 왜저러고 손에 살 한 5키로 있나 อิ_อี;,2021-06-15,0,천흥저수지,[]
71,⠀케이크도 좋고 초도 좋도 파티도 좋지만수박이 왕왕왕 제일 좋아요 🍉⠀#수박 #최고#찐행복❤️🧡💛💚💙💜🖤,2021-06-15,0,,"['#수박', '#최고', '#찐행복❤️🧡💛💚💙💜🖤']"
72,.초보자도 ok! 경비행기 도전해보실?@@🎵파란💙 하늘🌥 위로⬆⬆ 훨훨 날아가겠죠~🎶 비행기 타고가요~🛫🛫⠀#충남어디까지가봤니 #충남여행 #충청남도 #국내여행#공주 #공주경비행기 #경비행기체험 #액티비티 #데이트코스,2021-06-15,0,,"['#충남어디까지가봤니', '#충남여행', '#충청남도', '#국내여행', '#공주', '#공주경비행기', '#경비행기체험', '#액티비티', '#데이트코스']"
73,⠀⠀한적한 공산성의 초여름🌿⠀🏠 충남 공주시 금성동 53-51⌚️ 매일 09:00 - 18:00 (명절 당일 휴무)⠀#공주스타그램 당선작📸@2m1nseok7 님..#공주 #공산성 #유네스코 #공주여행 #공주여행코스 #여행스타그램 #공주가볼만한곳 #공주데이트 #충남여행 #사진스타그램,2021-06-15,0,,"['#공주스타그램', '#공주', '#공산성', '#유네스코', '#공주여행', '#공주여행코스', '#여행스타그램', '#공주가볼만한곳', '#공주데이트', '#충남여행', '#사진스타그램']"
74,수제청 자몽에이드..........경이롭다...........왕추천 할게요.....❤️‍🔥#수제청 #자몽에이드 #청소역#보령카페 #유유당,2021-06-15,0,,"['#수제청', '#자몽에이드', '#청소역', '#보령카페', '#유유당']"
75,"HAZZYS  매장에서 편하게 만져보고 입어보고 체험하기👀👉🏻 LF몰에서 전국 가장저렴한 가격으로 구매하기🙌🏻 👉🏻"" LFmall 스토어 서산헤지스점"" 매장픽업 클릭하기😍💜LFmall 스토어 서산헤지스점 💜📍충정남도 서산시 중앙로 76카카오톡체널 : LF몰스토어 서산헤지스점 ☎️ : 041.664.7020#HAZZYS #살랑살랑 #봄내음 #서산헤지스 #충남여행 #가방추천 #가방 # 숄더백 #미니백 #신상품 #신상컬렉션 #시그니쳐 #서산여행 #서산옷가게 #서산가볼만한곳 #서산점 #충남여행 #LF몰스토어서산헤지스점 #온라인쇼핑 #오프라인매장 #매장에서편하게 #온라인에서싸게 #집에서빠르게 #혜택을_놓치지마세요 #카카오톡채널추가 #LF몰스토어서산헤지스점",2021-06-15,0,,"['#HAZZYS', '#살랑살랑', '#봄내음', '#서산헤지스', '#충남여행', '#가방추천', '#가방', '#미니백', '#신상품', '#신상컬렉션', '#시그니쳐', '#서산여행', '#서산옷가게', '#서산가볼만한곳', '#서산점', '#충남여행', '#LF몰스토어서산헤지스점', '#온라인쇼핑', '#오프라인매장', '#매장에서편하게', '#온라인에서싸게', '#집에서빠르게', '#혜택을_놓치지마세요', '#카카오톡채널추가', '#LF몰스토어서산헤지스점']"
76,✔ 원산도의 가장 높은 곳에 위치해서 원산도와 주변섬을 파노라마뷰로 조망 가능합니다.✔ 원산안면대교 뷰✔ 앞에는 바다 뒤에는 산이 병풍처럼 감싸주는 곳에 있어요.✔ 온 가족이 함께 할 수 있는 루프탑 잔디광장✔ 실내에는 널찍한 라운지 소파와 오션뷰 자리가 준비되어 있습니다.✔ 3층 잔디광장에서는 언택트시대에 맞는 개인별 원두막에서 안심하고 즐기실 수 있습니다.🚗 보령시 오천면 원산도5길 102,2021-06-15,0,보령시,[]
77,셋째날 아침먹으러 가는길에 분수광장 포토존에서✌.....#대천해수욕장 #대천바다 #대천볼거리 #대천 #대천여행#여행 #여행스타그램 #보령 #보령여행 #충남보령#여름여행 #여름휴가 #일상 #사진 #가족여행#충청도여행 #충남여행 #커플샷 #인생샷 #가족사진 #인생사진 #인생포즈 #사진빨 #날씨빨,2021-06-15,0,보령 대천해수욕장,"['#대천해수욕장', '#대천바다', '#대천볼거리', '#대천', '#대천여행', '#여행', '#여행스타그램', '#보령', '#보령여행', '#충남보령', '#여름여행', '#여름휴가', '#일상', '#사진', '#가족여행', '#충청도여행', '#충남여행', '#커플샷', '#인생샷', '#가족사진', '#인생사진', '#인생포즈', '#사진빨', '#날씨빨']"
78,둘째날 밤을 그냥 보내기가 아쉬워서돗자리와 먹거리 술을 들고 숙소앞으로 다시 나왔습니당!!!ㅋㅋㅋ역시 바닷소리에 야경보면서 술한잔 하니 너무 좋았습니다☺👍❤(p.s. 토토로 인형은 오락실에서 인형뽑기에서 뽑은거에용!!민준이 모래놀이하면서 가지고 놀았어요 ㅎㅎ).....#대천바다안주삼아 #밤에도술한잔 #모래놀이 #토토로 #대천해수욕장 #대천바다 #대천볼거리 #대천 #대천여행#여행 #여행스타그램 #보령 #보령여행 #충남보령#여름여행 #여름휴가 #일상 #사진 #가족여행#충청도여행 #충남여행 #커플샷 #인생샷 #가족사진 #인생사진 #인생포즈 #사진빨 #날씨빨,2021-06-15,0,대천해수욕장,"['#대천바다안주삼아', '#밤에도술한잔', '#모래놀이', '#토토로', '#대천해수욕장', '#대천바다', '#대천볼거리', '#대천', '#대천여행', '#여행', '#여행스타그램', '#보령', '#보령여행', '#충남보령', '#여름여행', '#여름휴가', '#일상', '#사진', '#가족여행', '#충청도여행', '#충남여행', '#커플샷', '#인생샷', '#가족사진', '#인생사진', '#인생포즈', '#사진빨', '#날씨빨']"
79,둘째날 저녁은!!!숙소 10분거리에 고깃집에서 해결했어요ㅎㅎㅎ오는길에 오락실도 들려서 게임도 했슴다!!!펀치게임에서 내점수가 밍블리보다 높게 나옴ㅋㅋㅋㅋ✌😁....#김가네소랑돼지랑무한리필 #대천맛집 #오락실 #펀치게임#대천해수욕장 #대천바다 #대천볼거리 #대천 #대천여행#여행 #여행스타그램 #보령 #보령여행 #충남보령#여름여행 #여름휴가 #일상 #사진 #가족여행#충청도여행 #충남여행 #커플샷 #인생샷 #가족사진 #인생사진 #인생포즈 #사진빨 #날씨빨,2021-06-15,0,대천해수욕장,"['#김가네소랑돼지랑무한리필', '#대천맛집', '#오락실', '#펀치게임', '#대천해수욕장', '#대천바다', '#대천볼거리', '#대천', '#대천여행', '#여행', '#여행스타그램', '#보령', '#보령여행', '#충남보령', '#여름여행', '#여름휴가', '#일상', '#사진', '#가족여행', '#충청도여행', '#충남여행', '#커플샷', '#인생샷', '#가족사진', '#인생사진', '#인생포즈', '#사진빨', '#날씨빨']"
